curr_time	id	question	score
10932063	26077	q17_16	0.770833333
-9058880	26077	q18_9	0
-9057709	26077	q19_3	0.757330247
-9054754	26077	q18_9	0
-9054200	26077	q17_16	0.770833333
-9042084	26077	q18_9	0
-9041035	26077	q19_3	0.757330247
-9038800	26077	q20_1	1
-9037433	26077	q19_3	0.757330247
-9036917	26077	q18_9	0
-9034492	26077	q17_16	0.770833333
-8837386	26077	q18_9	0.055555556
-8836380	26077	q19_3	0.757330247
-8835397	26077	q20_1	1
-8835041	26077	q19_3	0.757330247
-8834401	26077	q18_9	0.055555556
-7671335	26077	q17_16	0.8125
-7669927	26077	q16_0	0.555555556
-7669444	26077	q17_16	0.8125
-7630789	26077	q18_9	0.055555556
-7627994	26077	q14_7	0.666666667
-7620478	26077	q15_2	1
-7617801	26077	q20_1	1
-7575775	26077	q19_3	0.757330247
-7573470	26077	q20_1	1
-7573118	26077	q19_3	0.757330247
-7546999	26077	q18_9	0.055555556
-7537128	26077	q17_16	0.8125
-7525725	26077	q19_3	0.757330247
-7514916	26077	q20_1	1
-7512829	26077	q14_7	0.666666667
-7487893	26077	q19_3	0.757330247
240377	26319	q14_0	1
1047996	26319	q15_6	1
1387149	26319	q16_9	0.714285714
2401213	26319	q17_9	0.7
2931565	26319	q18_12	0.692307692
-6888114	26319	q19_16	1
-6884035	26319	q20_4	0
-6881154	26319	q18_12	0.692307692
-6114728	26319	q20_4	1
-6109703	26319	q19_16	1
-4908290	26319	q18_12	0.615384615
-4907029	26319	q17_9	0.7
-4906190	26319	q16_9	0.714285714
-4905501	26319	q15_6	1
-4904624	26319	q14_0	1
-4903898	26319	q20_4	1
-4884397	26319	q19_16	1
-4674426	26319	q18_12	0.846153846
-4667036	26319	q14_0	1
-4666496	26319	q15_6	1
-4665610	26319	q16_9	0.714285714
-4664736	26319	q17_9	0.7
-4664035	26319	q18_12	0.846153846
-4662778	26319	q19_16	1
-4650503	26319	q20_4	1
-4495917	26319	q14_0	1
-3954765	26319	q15_6	1
-3656466	26319	q16_9	1
-3531709	26319	q17_9	0.7
-3531060	26319	q19_16	1
-3428090	26319	q18_12	0.846153846
-3427598	26319	q17_9	0.7
-3425956	26319	q16_9	1
-3133275	26319	q17_9	1
-3066420	26319	q18_12	0.846153846
-2958530	26319	q19_16	1
-2828144	26319	q20_4	1
-2727847	26319	q19_16	1
-2727523	26319	q15_6	1
-2727165	26319	q16_9	1
-2726306	26319	q17_9	1
-2724892	26319	q19_16	1
-2723043	26319	q20_4	1
-2721263	26319	q19_16	1
-2636637	26319	q18_12	0.846153846
-2635195	26319	q19_16	1
-2631795	26319	q14_0	1
-2626992	26319	q15_6	1
-2626722	26319	q17_9	1
-2618721	26319	q16_9	1
-2617849	26319	q18_12	0.846153846
-2613904	26319	q17_9	1
1343480	26751	q14_19	0
1350165	26751	q15_12	0
1350836	26751	q16_18	0
1780666	26751	q15_12	0.7
2389265	26751	q16_18	0.615384615
2930957	26751	q17_14	0.95
3489759	26751	q18_7	1
3579855	26751	q19_9	1
-5747623	26751	q20_15	0.666666667
-5747130	26751	q19_9	1
-5746244	26751	q18_7	1
-5745671	26751	q19_9	1
-5744288	26751	q18_7	1
-5739419	26751	q17_14	0.95
-5737533	26751	q16_18	0.615384615
-5735575	26751	q15_12	0.7
-4964268	26751	q14_19	0
-4962894	26751	q15_12	0.7
-4325678	26751	q14_19	0
-4270004	26751	q15_12	0.7
-4268312	26751	q16_18	0.615384615
-4266486	26751	q17_14	0.95
-4265788	26751	q18_7	1
-4264144	26751	q19_9	1
-4262644	26751	q20_15	0.666666667
-4262450	26751	q19_9	1
-4262235	26751	q18_7	1
-4262038	26751	q17_14	0.95
-4261836	26751	q16_18	0.615384615
-4261461	26751	q15_12	0.7
-4240288	26751	q15_12	0.7
-4239137	26751	q14_19	0
-4230849	26751	q14_19	0
-4224857	26751	q15_12	0.7
-4118810	26751	q14_19	0
-3808720	26751	q15_12	0.7
-3731558	26751	q16_18	0.615384615
-3729022	26751	q17_14	0.95
-3677794	26751	q18_7	1
-3674486	26751	q14_19	0
-3665695	26751	q20_15	0.666666667
-3621761	26751	q19_9	1
-3607725	26751	q18_7	1
40268	30171	q14_12	0
394757	30171	q15_14	0.571428571
397321	30171	q16_16	0
397840	30171	q15_14	0.571428571
410408	30171	q16_16	0
543449	30171	q15_14	0.833333333
544248	30171	q16_16	0
544708	30171	q14_12	0
632809	30171	q15_14	0.833333333
966786	30171	q14_12	1
970108	30171	q15_14	0.833333333
1099787	30171	q16_16	0.6
1108658	30171	q17_20	0
1116098	30171	q18_11	0
1116842	30171	q16_16	0.6
1117422	30171	q17_20	0
1261605	30171	q16_16	0.9
1262946	30171	q17_20	0
1263234	30171	q15_14	0.833333333
1283520	30171	q16_16	1
1284400	30171	q17_20	0
1285484	30171	q16_16	1
1935218	30171	q17_20	0.636363636
2203001	30171	q18_11	0.325
2287787	30171	q19_8	0.680851064
2306247	30171	q20_7	0
2372831	30171	q14_12	1
2377880	30171	q15_14	0.833333333
2379642	30171	q16_16	1
2387058	30171	q17_20	0.636363636
2387420	30171	q18_11	0.325
3107332	30171	q17_20	0.636363636
3108532	30171	q15_14	0.833333333
3108906	30171	q14_12	1
3109407	30171	q15_14	0.833333333
3109824	30171	q16_16	1
3110394	30171	q17_20	0.636363636
3111077	30171	q18_11	0.325
3301259	30171	q17_20	0.727272727
3305634	30171	q18_11	0.325
3306951	30171	q19_8	0.680851064
3307728	30171	q20_7	0
3308419	30171	q18_11	0.325
3312928	30171	q17_20	0.727272727
3755808	30171	q18_11	0.525
3756220	30171	q14_12	1
3757110	30171	q15_14	0.833333333
3757718	30171	q16_16	1
3758256	30171	q17_20	0.727272727
3759259	30171	q18_11	0.525
3760417	30171	q19_8	0.680851064
-6604599	30171	q18_11	0.525
-5993021	30171	q20_7	0.823529412
-5991335	30171	q19_8	0.680851064
-5987853	30171	q18_11	0.525
-5280576	30171	q17_20	0.909090909
-5278539	30171	q18_11	0.525
-5276999	30171	q19_8	0.680851064
-5093179	30171	q20_7	0.823529412
-5092411	30171	q19_8	0.680851064
-3876737	30171	q18_11	0.725
-3876336	30171	q15_14	0.833333333
-3874176	30171	q14_12	1
-3443046	30171	q15_14	1
-3439703	30171	q14_12	1
-3438840	30171	q15_14	1
-3435697	30171	q16_16	1
-3434450	30171	q17_20	0.909090909
-3433599	30171	q16_16	1
-3398912	30171	q17_20	1
-3391405	30171	q18_11	0.725
-3372698	30171	q19_8	0.680851064
-3372015	30171	q20_7	0.823529412
-3358596	30171	q19_8	1
-3244993	30171	q20_7	0.823529412
-3243363	30171	q19_8	1
-3148251	30171	q18_11	0.75
18162	30823	q14_5	0
20148	30823	q15_0	0
25152	30823	q16_17	0
25831	30823	q15_0	0
26627	30823	q14_5	0
28032	30823	q17_9	0
31713	30823	q18_17	0
35051	30823	q19_18	0
53131	30823	q20_18	0
54628	30823	q15_0	0
1788347	30823	q14_5	1
3149591	30823	q15_0	0.944444444
4564486	30823	q16_17	0.8
4585151	30823	q17_9	0
4608107	30823	q18_17	0
4609846	30823	q19_18	0
4610907	30823	q16_17	0.8
4669417	30823	q17_9	0
4671469	30823	q16_17	0.8
4740231	30823	q17_9	0
4741464	30823	q18_17	0
4742764	30823	q19_18	0
4743831	30823	q17_9	0
4744663	30823	q16_17	0.8
4748154	30823	q17_9	0
4846030	30823	q20_18	0.3
4848309	30823	q19_18	0
4849626	30823	q18_17	0
4878158	30823	q20_18	0.3
4883699	30823	q19_18	0
4888796	30823	q18_17	0
4890122	30823	q17_9	0
4891886	30823	q16_17	0.8
5822497	30823	q17_9	0.1
5823019	30823	q18_17	0
5878616	30823	q20_18	0.3
6187162	30823	q19_18	0
6189154	30823	q18_17	0
6190330	30823	q17_9	0.1
6190710	30823	q18_17	0
6191100	30823	q17_9	0.1
6192472	30823	q16_17	0.8
6192953	30823	q20_18	0.3
6699896	30823	q19_18	0
6700763	30823	q20_18	0.3
6721521	30823	q18_17	0
6769456	30823	q16_17	0.8
6769996	30823	q17_9	0.1
6771202	30823	q18_17	0
6773157	30823	q19_18	0
6860955	30823	q20_18	0.3
6863225	30823	q19_18	0
6866291	30823	q18_17	0
6868126	30823	q20_18	0.3
6868805	30823	q17_9	0.1
6870550	30823	q18_17	0
6871681	30823	q19_18	0
7864817	30823	q20_18	0.5
7867415	30823	q19_18	0
8325156	30823	q18_17	0
8327778	30823	q20_18	0.5
8329832	30823	q19_18	0
8934615	30823	q18_17	0
8935181	30823	q20_18	0.5
8937702	30823	q19_18	0
8941009	30823	q18_17	0
8944941	30823	q17_9	0.1
8948117	30823	q18_17	0
8949523	30823	q19_18	0
8950508	30823	q18_17	0
8955261	30823	q17_9	0
9621801	30823	q18_17	0
9623488	30823	q17_9	0
9625474	30823	q16_17	0.8
9629109	30823	q19_18	0
9630593	30823	q16_17	0.8
9632419	30823	q15_0	0.944444444
9633659	30823	q14_5	1
9635432	30823	q19_18	0
9635930	30823	q17_9	0
10648478	30823	q18_17	0.307692308
10650388	30823	q15_0	0.944444444
10663884	30823	q14_5	1
10738004	30823	q15_0	0.944444444
10775486	30823	q16_17	0.8
10777155	30823	q17_9	0
10777543	30823	q19_18	0
10840966	30823	q18_17	0.307692308
10861102	30823	q19_18	0
10898490	30823	q20_18	0.5
-16386954	30823	q14_5	0
-16383290	30823	q15_0	0
-16380539	30823	q16_17	0
-16378800	30823	q17_9	0
-16370876	30823	q18_17	0
-16368189	30823	q19_18	0
-16356069	30823	q20_18	0
-16336433	30823	q14_5	1
-16174290	30823	q15_0	0.944444444
-16108062	30823	q16_17	0.8
-16107669	30823	q17_9	0
-16048034	30823	q18_17	0.230769231
-16025353	30823	q19_18	0
-15943483	30823	q20_18	0.5
-15939674	30823	q19_18	0
-15419119	30823	q18_17	0.230769231
-15417689	30823	q19_18	0
-15410161	30823	q18_17	0.230769231
-15409252	30823	q19_18	0
-15394485	30823	q18_17	0.230769231
-15393735	30823	q19_18	0
-15393204	30823	q20_18	0.5
-15392875	30823	q18_17	0.230769231
-11558430	30823	q17_9	0.3
-11555660	30823	q16_17	0.8
-11551840	30823	q15_0	0.944444444
-11550173	30823	q14_5	1
-11525819	30823	q20_18	0.5
-11514552	30823	q19_18	0
-11514104	30823	q18_17	0.230769231
-11513769	30823	q16_17	0.8
-11513304	30823	q15_0	0.944444444
-11512214	30823	q14_5	1
-11511849	30823	q17_9	0.3
-11511242	30823	q18_17	0.230769231
-11508875	30823	q19_18	0
-11504955	30823	q20_18	0.5
-11502576	30823	q19_18	0
-11501006	30823	q18_17	0.230769231
-11499694	30823	q16_17	0.8
-11146562	30823	q17_9	0.6
-11145263	30823	q14_5	1
-11142735	30823	q15_0	0.944444444
-11140953	30823	q16_17	0.8
-11137078	30823	q17_9	0.6
-11136508	30823	q19_18	0
-11133814	30823	q18_17	0.230769231
-11131799	30823	q19_18	0
16931	32615	q14_4	0
21189	32615	q20_8	0
22822	32615	q19_10	0
27699	32615	q18_14	0
33004	32615	q17_14	0
34363	32615	q16_5	0
46238	32615	q15_6	0
55371	32615	q14_4	0
59006	32615	q19_10	0
63704	32615	q18_14	0
200734	32615	q14_4	0
202467	32615	q20_8	0
393719	32615	q19_10	1
402219	32615	q18_14	0
415465	32615	q15_6	0
1362977	32615	q16_5	1
1364699	32615	q18_14	0
1489120	32615	q17_14	0
1490703	32615	q19_10	1
1492061	32615	q18_14	0
1493499	32615	q20_8	0
1494299	32615	q18_14	0
1498009	32615	q17_14	0
1501666	32615	q16_5	1
1502853	32615	q19_10	1
1503678	32615	q18_14	0
1504831	32615	q16_5	1
1505898	32615	q15_6	0
1507200	32615	q14_4	0
1508082	32615	q18_14	0
2128217	32615	q17_14	0.4
2129673	32615	q20_8	0
2141197	32615	q19_10	1
2142769	32615	q14_4	0
2144324	32615	q15_6	0
2146571	32615	q16_5	1
2150982	32615	q15_6	0
2164476	32615	q16_5	1
2166639	32615	q17_14	0.4
2168174	32615	q18_14	0
2171839	32615	q19_10	1
2173181	32615	q20_8	0
2179656	32615	q17_14	0.4
2181635	32615	q14_4	0
2183093	32615	q18_14	0
2193117	32615	q17_14	0.4
2195066	32615	q18_14	0
2201491	32615	q20_8	0
3121061	32615	q17_14	0.55
3123061	32615	q14_4	0
3126228	32615	q17_14	0.55
3486270	32615	q14_4	0
6422965	32615	q20_8	0.833333333
6424686	32615	q19_10	1
8592722	32615	q18_14	0.826086957
10522350	32615	q15_6	1
10523274	32615	q17_14	0.55
10704229	32615	q14_4	0
-9076509	32615	q20_8	0.75
-8938044	32615	q19_10	1
-8933152	32615	q18_14	0.826086957
-8653161	32615	q17_14	0.55
-8645099	32615	q19_10	1
-8637982	32615	q17_14	0.55
-8317614	32615	q16_5	1
-8313151	32615	q17_14	0.55
-8251644	32615	q15_6	1
-8220174	32615	q14_4	0
-8190236	32615	q18_14	0.826086957
-7236533	32615	q14_4	0.25
-7231482	32615	q17_14	0.55
-7159282	32615	q18_14	0.826086957
-7014541	32615	q14_4	1
-7011048	32615	q17_14	0.55
-6394571	32615	q18_14	0.826086957
-6346388	32615	q19_10	1
112910	33677	q14_19	0
113979	33677	q15_5	0
114691	33677	q14_19	0
599556	33677	q15_5	0.764705882
642035	33677	q16_5	0
648513	33677	q15_5	1
1104314	33677	q16_5	0.75
2146854	33677	q17_9	0.75
2181334	33677	q18_10	0
2398809	33677	q19_0	0.281
3528814	33677	q20_0	0.428571429
3530962	33677	q14_19	0
3534219	33677	q15_5	1
3536014	33677	q16_5	0.75
3537342	33677	q17_9	0.75
3538928	33677	q18_10	0
3541059	33677	q19_0	0.281
-6763921	33677	q20_0	1
-4583796	33677	q14_19	0
-4577244	33677	q15_5	1
-4575433	33677	q16_5	0.75
-4470422	33677	q14_19	0
-4453888	33677	q15_5	1
-4451924	33677	q16_5	0.75
-4450787	33677	q17_9	0.75
-4448840	33677	q18_10	0
-4448148	33677	q19_0	0.281
-4446887	33677	q20_0	1
-4281504	33677	q19_0	0.4435
-4266656	33677	q14_19	0
-3938121	33677	q19_0	1
-3935898	33677	q20_0	1
-3138984	33677	q18_10	0.333333333
-3134752	33677	q14_19	0
-2902078	33677	q15_5	1
-2647554	33677	q16_5	0.8125
-2401489	33677	q17_9	0.75
-2060018	33677	q18_10	0.208333333
-2056957	33677	q19_0	1
-2000036	33677	q20_0	1
-1963769	33677	q19_0	1
-1959863	33677	q18_10	0.208333333
-1957382	33677	q17_9	0.75
-1953999	33677	q16_5	0.8125
-1950084	33677	q15_5	1
-1496611	33677	q14_19	0.4
-1493407	33677	q15_5	1
-1490880	33677	q16_5	0.8125
-1488430	33677	q17_9	0.75
-1476652	33677	q18_10	0.208333333
-1474164	33677	q19_0	1
-1470769	33677	q20_0	1
-1247964	33677	q14_19	0.6
-1246655	33677	q15_5	1
-1246072	33677	q16_5	0.8125
-1245015	33677	q17_9	0.75
-1244525	33677	q18_10	0.208333333
-1244021	33677	q19_0	1
-1242971	33677	q20_0	1
-859252	33677	q14_19	1
-856546	33677	q15_5	1
-854092	33677	q16_5	0.8125
-852691	33677	q17_9	0.75
-849605	33677	q18_10	0.208333333
-845536	33677	q19_0	1
345497	33971	q14_15	1
887506	33971	q15_10	1
1368240	33971	q16_12	1
1810986	33971	q17_15	1
2736634	33971	q18_17	0.923076923
2912648	33971	q19_21	1
-6916184	33971	q20_12	1
-6915792	33971	q19_21	1
-6915584	33971	q18_17	0.923076923
-6915196	33971	q17_15	1
-6914867	33971	q16_12	1
-6914477	33971	q15_10	1
-6843260	33971	q14_15	1
-6693916	33971	q15_10	1
-6382072	33971	q16_12	1
-6379742	33971	q17_15	1
-6370780	33971	q16_12	1
-6156313	33971	q17_15	1
-6054827	33971	q18_17	1
-5870090	33971	q19_21	1
-5819693	33971	q18_17	1
-5755031	33971	q19_21	1
-5692297	33971	q20_12	1
-5676307	33971	q14_15	1
-5670066	33971	q15_10	1
-5665313	33971	q16_12	1
-5659278	33971	q17_15	1
-5628817	33971	q18_17	1
-5623310	33971	q19_21	1
1839792	34618	q14_4	0
1853128	34618	q15_8	0
1857125	34618	q16_3	0
1859985	34618	q17_3	0
1865054	34618	q18_0	0.090909091
1869038	34618	q19_2	0
1874427	34618	q20_7	0
1876593	34618	q15_8	0
2115601	34618	q14_4	0
2557268	34618	q15_8	0.777777778
3026845	34618	q16_3	0.8
5718939	34618	q17_3	0.714285714
6034583	34618	q18_0	0.090909091
6038456	34618	q19_2	0
6043312	34618	q18_0	0.090909091
6476375	34618	q19_2	0.915625
6479172	34618	q20_7	0
6484807	34618	q19_2	0.915625
6488300	34618	q20_7	0
6489895	34618	q14_4	0
6491981	34618	q15_8	0.777777778
6492502	34618	q17_3	0.714285714
6495551	34618	q16_3	0.8
6497929	34618	q17_3	0.714285714
6500338	34618	q18_0	0.090909091
6503293	34618	q19_2	0.915625
6572210	34618	q20_7	0
6573884	34618	q17_3	0.714285714
6589477	34618	q18_0	0.090909091
7204257	34618	q20_7	0.235294118
7206783	34618	q14_4	0
7209230	34618	q15_8	0.777777778
7211915	34618	q16_3	0.8
7216719	34618	q17_3	0.714285714
7223419	34618	q18_0	0.090909091
7226462	34618	q19_2	0.915625
7946764	34618	q20_7	1
8251853	34618	q14_4	0.25
9347124	34618	q15_8	0.555555556
9401145	34618	q16_3	0.8
9405692	34618	q17_3	0.714285714
9408518	34618	q18_0	0.090909091
9410453	34618	q19_2	0.915625
9412838	34618	q20_7	1
9450460	34618	q17_3	0.714285714
9506915	34618	q20_7	1
9507371	34618	q15_8	0.555555556
9513284	34618	q14_4	0.25
9518619	34618	q15_8	0.555555556
9531302	34618	q16_3	0.8
9548446	34618	q17_3	0.714285714
9554589	34618	q18_0	0.090909091
9557788	34618	q19_2	0.915625
9628690	34618	q20_7	1
9630178	34618	q14_4	0.25
9632459	34618	q15_8	0.555555556
9633262	34618	q16_3	0.8
9633851	34618	q17_3	0.714285714
9634477	34618	q18_0	0.090909091
9635039	34618	q19_2	0.915625
9636349	34618	q20_7	1
-21259	34618	q14_4	0
-20803	34618	q17_3	0.714285714
1382146	34618	q18_17	0.230769231
1382625	34618	q14_4	0
1383013	34618	q15_8	0.555555556
1383664	34618	q16_3	0.8
1385634	34618	q17_3	0.714285714
1387993	34618	q14_4	0
1390222	34618	q15_8	0.555555556
1391994	34618	q16_3	0.8
1393872	34618	q17_3	0.714285714
1397175	34618	q18_17	0.230769231
1400195	34618	q19_2	0.915625
1403986	34618	q20_7	1
1409779	34618	q14_4	0.25
1412973	34618	q15_8	0.555555556
1416397	34618	q16_3	0.8
1418825	34618	q17_3	0.714285714
1420977	34618	q18_17	0.230769231
1423829	34618	q19_2	0.915625
28215	42191	q14_1	0
33290	42191	q15_7	0
36139	42191	q16_1	0
38704	42191	q17_3	0
44440	42191	q18_9	0
57928	42191	q17_3	0
58488	42191	q18_9	0
59285	42191	q19_8	0
62586	42191	q20_9	0
837768	42191	q14_1	0.25
969129	42191	q15_7	0.346153846
974971	42191	q14_1	0.25
975717	42191	q15_7	0.346153846
1057134	42191	q14_1	0.25
1057642	42191	q16_1	0
1377314	42191	q15_7	0.346153846
1378687	42191	q16_1	0
1379881	42191	q17_3	0
1380814	42191	q18_9	0
1381504	42191	q19_8	0
1382369	42191	q20_9	0
1383615	42191	q19_8	0
1385253	42191	q20_9	0
1580329	42191	q15_7	0.384615385
1580803	42191	q16_1	0
1596337	42191	q15_7	0.384615385
2833397	42191	q16_1	0.277777778
2836420	42191	q15_7	0.384615385
2839333	42191	q14_1	0.25
2839838	42191	q15_7	0.384615385
2840547	42191	q16_1	0.277777778
2841134	42191	q14_1	0.25
2841910	42191	q15_7	0.384615385
2842537	42191	q14_1	0.25
2844419	42191	q15_7	0.384615385
2915913	42191	q14_1	0.25
2917326	42191	q15_7	0.384615385
3353369	42191	q16_1	0.277777778
3356014	42191	q17_3	0
3357187	42191	q18_9	0
4386704	42191	q17_3	0.904761905
4391002	42191	q18_9	0
4392389	42191	q19_8	0
4393239	42191	q20_9	0
4510674	42191	q19_8	1
4536076	42191	q20_9	0
4536656	42191	q14_1	0.25
4538165	42191	q15_7	0.384615385
4538713	42191	q16_1	0.277777778
4539926	42191	q17_3	0.904761905
4540487	42191	q18_9	0
4541643	42191	q19_8	1
4565211	42191	q20_9	0
4618438	42191	q14_1	0.25
4618877	42191	q16_1	0.277777778
4619633	42191	q17_3	0.904761905
4620252	42191	q16_1	0.277777778
4620955	42191	q17_3	0.904761905
4621486	42191	q18_9	0
4635914	42191	q19_8	1
5953226	42191	q20_9	0.285714286
5953740	42191	q14_1	0.25
5956891	42191	q15_7	0.384615385
5957524	42191	q16_1	0.277777778
5958206	42191	q17_3	0.904761905
5958970	42191	q19_8	1
5963296	42191	q18_9	0
5963676	42191	q14_1	0.25
6832701	42191	q15_7	0.846153846
6833281	42191	q16_1	0.277777778
6833722	42191	q17_3	0.904761905
6836385	42191	q18_9	0
6837263	42191	q19_8	1
6838082	42191	q20_9	0.285714286
6942183	42191	q19_8	1
6944134	42191	q20_9	0.285714286
6944518	42191	q19_8	1
8574836	42191	q18_9	0.111111111
8575392	42191	q19_8	1
8576009	42191	q20_9	0.285714286
8579663	42191	q19_8	1
8741904	42191	q14_1	0.25
9076201	42191	q15_7	0.846153846
9076837	42191	q16_1	0.277777778
9077764	42191	q15_7	0.846153846
9078671	42191	q16_1	0.277777778
9080405	42191	q15_7	0.846153846
9083621	42191	q16_1	0.277777778
9084246	42191	q17_3	0.904761905
9783812	42191	q16_1	0.222222222
9789886	42191	q17_3	0.904761905
9790396	42191	q16_1	0.222222222
10020757	42191	q17_3	0.904761905
10021623	42191	q18_9	0.111111111
10021987	42191	q17_3	0.904761905
10025974	42191	q18_9	0.111111111
10026408	42191	q19_8	1
10027100	42191	q20_9	0.285714286
10030370	42191	q18_9	0.111111111
10033973	42191	q20_9	0.285714286
10034539	42191	q19_8	1
10040954	42191	q18_9	0.111111111
10042284	42191	q20_9	0.285714286
10122262	42191	q19_8	1
10149383	42191	q18_9	0.111111111
10149920	42191	q19_8	1
10150498	42191	q20_9	0.285714286
10150923	42191	q19_8	1
10867401	42191	q18_9	0.111111111
10889885	42191	q19_8	1
10924179	42191	q20_9	0.285714286
10924572	42191	q19_8	1
10925027	42191	q18_9	0.111111111
10928669	42191	q17_3	0.904761905
10993055	42191	q18_9	0.111111111
10994012	42191	q19_8	1
-8838903	42191	q20_9	0.285714286
-8837989	42191	q19_8	1
-8807308	42191	q18_9	0.111111111
-8806215	42191	q17_3	0.904761905
-9011124	42191	q15_7	0.846153846
-9008674	42191	q14_1	0.25
-9000823	42191	q15_7	0.846153846
-9000020	42191	q16_1	0.222222222
-8999357	42191	q15_7	0.846153846
-8998666	42191	q16_1	0.222222222
-8998248	42191	q17_3	0.904761905
-8997614	42191	q18_9	0.111111111
-8997200	42191	q19_8	1
-8995077	42191	q20_9	0.285714286
-8944798	42191	q19_8	1
-8944161	42191	q18_9	0.111111111
-8943525	42191	q17_3	0.904761905
-8943081	42191	q16_1	0.222222222
-8942711	42191	q15_7	0.846153846
-8941945	42191	q14_1	0.25
-8940899	42191	q17_3	0.904761905
-8931540	42191	q18_9	0.111111111
-8909312	42191	q14_1	0.25
-8904948	42191	q15_7	0.846153846
-8903873	42191	q16_1	0.222222222
-8903230	42191	q17_3	0.904761905
-8895615	42191	q18_9	0.111111111
-8894774	42191	q19_8	1
-8856765	42191	q20_9	0.285714286
-8855133	42191	q14_1	0.25
-8852281	42191	q15_7	0.846153846
-8820478	42191	q14_1	0.25
-8814271	42191	q15_7	0.846153846
-8809760	42191	q16_1	0.222222222
-8808255	42191	q17_3	0.904761905
-8795164	42191	q16_1	0.222222222
-8776904	42191	q17_3	0.904761905
-8772812	42191	q18_9	0.111111111
-8771466	42191	q19_8	1
13219	42522	q14_15	0
17297	42522	q15_0	0
19917	42522	q16_16	0
22951	42522	q17_15	0
26525	42522	q18_2	0
29746	42522	q19_16	0
35072	42522	q20_8	0
74971	42522	q14_15	0
78198	42522	q15_0	0
430362	42522	q16_16	1
942990	42522	q17_15	0.875
944705	42522	q18_2	0
949444	42522	q19_16	0
955612	42522	q20_8	0
980338	42522	q14_15	0
1468053	42522	q15_0	0.972222222
1468499	42522	q16_16	1
1469488	42522	q17_15	0.875
1506807	42522	q18_2	0
1979384	42522	q19_16	0.666666667
1982766	42522	q20_8	0
2490485	42522	q14_15	0.75
2507134	42522	q18_2	0
2619333	42522	q20_8	0
3555490	42522	q18_2	0.533333333
-6128048	42522	q20_8	1
-6123476	42522	q14_15	0.75
-6121710	42522	q15_0	0.972222222
-6120557	42522	q16_16	1
576828	45039	q14_6	1
589885	45039	q15_3	0
591936	45039	q14_6	1
633648	45039	q15_3	0
636472	45039	q14_6	1
1495485	45039	q15_3	1
1500453	45039	q16_3	0
1501591	45039	q17_10	0
1502119	45039	q18_20	0
1504263	45039	q19_5	0
1508801	45039	q20_19	0
1511166	45039	q19_5	0
1513352	45039	q20_19	0
1513905	45039	q17_10	0
1529057	45039	q16_3	0
1530678	45039	q17_10	0
1532618	45039	q18_20	0
1533863	45039	q19_5	0
1535783	45039	q20_19	0
1556979	45039	q16_3	0
1565324	45039	q15_3	1
1686979	45039	q16_3	0.4
1689177	45039	q14_6	1
1695244	45039	q15_3	1
1717029	45039	q16_3	0.4
1720381	45039	q15_3	1
1723154	45039	q16_3	0.4
1724164	45039	q15_3	1
1943372	45039	q16_3	0.8
1969528	45039	q17_10	0
1974753	45039	q18_20	0
1975454	45039	q17_10	0
1976230	45039	q16_3	0.8
1977179	45039	q15_3	1
1978710	45039	q14_6	1
1979695	45039	q18_20	0
2913301	45039	q17_10	1
3542172	45039	q18_20	0.785714286
-7009659	45039	q19_5	1
-6917273	45039	q20_19	0
-6916498	45039	q19_5	1
-6911824	45039	q18_20	0.785714286
-5645161	45039	q20_19	0.692307692
-5542404	45039	q14_6	1
-5531679	45039	q15_3	1
-5471949	45039	q16_3	0.8
-5376958	45039	q17_10	1
-5275005	45039	q18_20	0.857142857
-5249767	45039	q19_5	1
-5244992	45039	q15_3	1
-5243830	45039	q14_6	1
-5234228	45039	q16_3	1
-5233106	45039	q20_19	0.692307692
-5209687	45039	q19_5	1
408119	46867	q14_7	1
411963	46867	q15_1	0
413259	46867	q14_7	1
423950	46867	q15_1	0
425930	46867	q14_7	1
1024364	46867	q15_1	0.75
1135166	46867	q16_13	0
1153286	46867	q17_8	0
1156022	46867	q18_8	0
1164640	46867	q19_2	0
1169112	46867	q20_3	0
1170018	46867	q15_1	0.75
4015117	46867	q16_13	0.466666667
4017540	46867	q17_8	0
4023722	46867	q18_8	0
4025404	46867	q19_2	0
4028952	46867	q20_3	0
4029535	46867	q19_2	0
4030240	46867	q18_8	0
4031219	46867	q17_8	0
4477981	46867	q16_13	0.466666667
6158111	46867	q18_8	0
6158113	46867	q17_8	0.4375
6383636	46867	q19_2	0.625
6384971	46867	q18_8	0
6386489	46867	q17_8	0.4375
6388053	46867	q20_3	0
6478557	46867	q19_2	0.625
6510032	46867	q20_3	0
6511492	46867	q19_2	0.625
6512834	46867	q18_8	0
6643252	46867	q17_8	0.4375
6645205	46867	q18_8	0
6748623	46867	q19_2	0.875
6749826	46867	q16_13	0.466666667
6784403	46867	q17_8	0.4375
6785408	46867	q19_2	0.875
6790831	46867	q20_3	0
6792094	46867	q18_8	0
7387713	46867	q20_3	0.5
7389522	46867	q19_2	0.875
7390542	46867	q18_8	0
7391883	46867	q17_8	0.4375
7393057	46867	q16_13	0.466666667
7676993	46867	q20_3	0.75
7678343	46867	q19_2	0.875
8367273	46867	q18_8	0.321167883
9261528	46867	q17_8	0.5
9262540	46867	q19_2	0.875
9263620	46867	q20_3	0.75
9577164	46867	q18_8	0.321167883
9938304	46867	q17_8	0.5625
9940800	46867	q20_3	0.75
